,,Burst Start,Burst End,Burst Duration,Edge Event,Interburst Interval,Total Cycle Time,Peaks per Burst,Peak Amp,Peak Time,Attack,Decay,Intraburst Frequency,Burst Area
MeanVar1,490.6055,490.6055,490.6355,0.029999999999972715,False,0.17074999999999818,0.2007499999999709,1,0.5350893609797823,490.62,0.014499999999998181,0.015499999999974534,33.33333333336365,0.011754024030823894
MeanVar1,490.80625,490.80625,490.8365,0.030250000000023647,False,0.17099999999999227,0.20125000000001592,1,0.5469036474863029,490.8215,0.01525000000003729,0.014999999999986358,33.05785123964358,0.012000331839597063
MeanVar1,491.0075,491.0075,491.03725,0.029749999999978627,False,0.1710000000000491,0.20075000000002774,1,0.5528633790891839,491.022,0.014499999999998181,0.015249999999980446,33.613445378175406,0.011932403260404066
MeanVar1,491.20825,491.20825,491.23725,0.028999999999996362,False,0.17149999999998045,0.2004999999999768,1,0.5202555794930122,491.2225,0.014250000000004093,0.01474999999999227,34.48275862069398,0.011078975343710254
MeanVar1,491.40875,491.40875,491.43825,0.02949999999998454,False,0.17099999999999227,0.2004999999999768,1,0.5264426446915647,491.42325,0.014499999999998181,0.014999999999986358,33.89830508476353,0.011317094074266452
MeanVar1,491.60925,491.60925,491.6395,0.030250000000023647,False,0.1705000000000041,0.20075000000002774,1,0.5343927168854079,491.624,0.014750000000049113,0.015499999999974534,33.05785123964358,0.01170958337445382
MeanVar1,491.81,491.81,491.84075,0.030750000000011823,False,0.16999999999995907,0.2007499999999709,1,0.5357670989970496,491.82475,0.01474999999999227,0.016000000000019554,32.52032520323953,0.011949378822211938
MeanVar1,492.01075,492.01075,492.04225,0.03150000000005093,False,0.16974999999996498,0.20125000000001592,1,0.5410111558640289,492.026,0.01525000000003729,0.016250000000013642,31.746031745980417,0.012366405191363393
MeanVar1,492.212,492.212,492.245,0.03300000000001546,False,0.16874999999998863,0.2017500000000041,1,0.5881808411168139,492.2285,0.01650000000000773,0.01650000000000773,30.303030303016104,0.01390500856195687
MeanVar1,492.41375,492.41375,492.44599999999997,0.03224999999997635,False,0.16975000000002183,0.20199999999999818,1,0.5560401591361649,492.4305,0.01675000000000182,0.015499999999974534,31.00775193800723,0.013011236712263747
MeanVar1,492.61575,492.61575,492.648,0.0322500000000332,False,0.1694999999999709,0.2017500000000041,1,0.5587614974899403,492.63225,0.01650000000000773,0.015750000000025466,31.007751937952577,0.012933044670102398
MeanVar1,492.8175,492.8175,492.8495,0.031999999999982265,False,0.16975000000002183,0.2017500000000041,1,0.5570085704885072,492.8335,0.016000000000019554,0.01599999999996271,31.25000000001732,0.012750744139546452
MeanVar1,493.01925,493.01925,493.0505,0.03125,False,0.17025000000001,0.20150000000001,1,0.5459452910540542,493.03475000000003,0.015500000000031378,0.015749999999968622,32.0,0.012294696515481126
MeanVar1,493.22075,493.22075,493.2515,0.030750000000011823,False,0.17024999999995316,0.20099999999996498,1,0.5593260710106074,493.23575,0.014999999999986358,0.015750000000025466,32.52032520323953,0.01242365186637057
MeanVar1,493.42175,493.42175,493.4525,0.030750000000011823,False,0.17074999999999818,0.20150000000001,1,0.5825557786693479,493.43675,0.015000000000043201,0.015749999999968622,32.52032520323953,0.012871306801039874
MeanVar1,493.62325,493.62325,493.65275,0.029500000000041382,False,0.17149999999998045,0.20100000000002183,1,0.5442635601269943,493.63775,0.014499999999998181,0.015000000000043201,33.89830508469821,0.01170106811262262
MeanVar1,493.82425,493.82425,493.85325,0.028999999999996362,False,0.17174999999997453,0.2007499999999709,1,0.5074188146150898,493.8385,0.014250000000004093,0.01474999999999227,34.48275862069398,0.010791109810435314
MeanVar1,494.025,494.025,494.05400000000003,0.029000000000053205,False,0.17149999999998045,0.20050000000003365,1,0.5123041522597508,494.03925000000004,0.014250000000060936,0.01474999999999227,34.48275862062639,0.010915164128056116
MeanVar1,494.2255,494.2255,494.2555,0.029999999999972715,False,0.17074999999999818,0.2007499999999709,1,0.5194088805574464,494.24,0.014499999999998181,0.015499999999974534,33.33333333336365,0.011330694444893912
MeanVar1,494.42625,494.42625,494.45675,0.030500000000017735,False,0.17024999999995316,0.2007499999999709,1,0.5247047902180366,494.44100000000003,0.014750000000049113,0.015749999999968622,32.78688524588257,0.011673944930580129
MeanVar1,494.62699999999995,494.62699999999995,494.658,0.031000000000062755,False,0.1694999999999709,0.20050000000003365,1,0.527542477755317,494.642,0.015000000000043201,0.016000000000019554,32.25806451606373,0.011954201575536132
MeanVar1,494.8275,494.8275,494.85900000000004,0.03150000000005093,False,0.1694999999999709,0.20100000000002183,1,0.5283903527230671,494.84275,0.01525000000003729,0.016250000000013642,31.746031745980417,0.012148679620565478
MeanVar1,495.0285,495.0285,495.06125,0.03274999999996453,False,0.16825000000000045,0.20099999999996498,1,0.5761945415106401,495.045,0.01650000000000773,0.0162499999999568,30.534351145071238,0.013561944843994315
MeanVar1,495.2295,495.2295,495.26175,0.0322500000000332,False,0.16874999999998863,0.20100000000002183,1,0.543722584615233,495.24600000000004,0.016500000000064574,0.015749999999968622,31.007751937952577,0.012722310230823148
MeanVar1,495.4305,495.4305,495.4625,0.031999999999982265,False,0.16875000000004547,0.20075000000002774,1,0.5450163768763685,495.447,0.01650000000000773,0.015499999999974534,31.25000000001732,0.012657698791177114
MeanVar1,495.63125,495.63125,495.66325,0.031999999999982265,False,0.16874999999998863,0.2007499999999709,1,0.547560249265266,495.64775000000003,0.01650000000000773,0.015499999999974534,31.25000000001732,0.012682087283025136
MeanVar1,495.832,495.832,495.86400000000003,0.03200000000003911,False,0.1682499999999436,0.20024999999998272,1,0.5462937764245119,495.8485,0.01650000000000773,0.015500000000031378,31.24999999996181,0.012624705819231965
MeanVar1,496.03225,496.03225,496.06425,0.03200000000003911,False,0.1692499999999768,0.20125000000001592,1,0.5508178302849084,496.04875,0.01650000000000773,0.015500000000031378,31.24999999996181,0.01262486433447586
MeanVar1,496.2335,496.2335,496.26599999999996,0.03249999999997044,False,0.16775000000001228,0.20024999999998272,1,0.5895972581408486,496.24975,0.016250000000013642,0.0162499999999568,30.769230769258755,0.013575442942176792
MeanVar1,496.43375,496.43375,496.4655,0.03175000000004502,False,0.16899999999998272,0.20075000000002774,1,0.5401166915511917,496.44975,0.016000000000019554,0.015750000000025466,31.496062992081324,0.012317064542296896
MeanVar1,496.6345,496.6345,496.66575,0.03125,False,0.1694999999999709,0.2007499999999709,1,0.5407866101767224,496.65000000000003,0.015500000000031378,0.015749999999968622,32.0,0.012228436744435349
MeanVar1,496.83525,496.83525,496.86625,0.03100000000000591,False,0.16950000000002774,0.20050000000003365,1,0.538381192195598,496.8505,0.01525000000003729,0.015749999999968622,32.25806451612288,0.012091468274566114
MeanVar1,497.03575,497.03575,497.0665,0.030750000000011823,False,0.16999999999995907,0.2007499999999709,1,0.534790207114608,497.05075,0.014999999999986358,0.015750000000025466,32.52032520323953,0.011945235115653659
MeanVar1,497.2365,497.2365,497.267,0.030500000000017735,False,0.1705000000000041,0.20100000000002183,1,0.5265451140716513,497.25125,0.014750000000049113,0.015749999999968622,32.78688524588257,0.011689920427000492
MeanVar1,497.4375,497.4375,497.46775,0.030250000000023647,False,0.16974999999996498,0.19999999999998863,1,0.5559038621428519,497.45225,0.01474999999999227,0.015500000000031378,33.05785123964358,0.012234849097589876
MeanVar1,497.6375,497.6375,497.66725,0.02975000000003547,False,0.17024999999995316,0.19999999999998863,1,0.5170585651162543,497.652,0.014499999999998181,0.01525000000003729,33.61344537811119,0.011315638624403863
MeanVar1,497.8375,497.8375,497.86725,0.02975000000003547,False,0.17025000000001,0.20000000000004547,1,0.5221867993567524,497.85200000000003,0.014500000000055024,0.015249999999980446,33.61344537811119,0.01142824383726258
MeanVar1,498.0375,498.0375,498.0675,0.029999999999972715,False,0.17000000000001592,0.19999999999998863,1,0.5239187128922742,498.052,0.014499999999998181,0.015499999999974534,33.33333333336365,0.011497748652023314
MeanVar1,498.2375,498.2375,498.2675,0.029999999999972715,False,0.16975000000002183,0.19974999999999454,1,0.5228525720454669,498.252,0.014499999999998181,0.015499999999974534,33.33333333336365,0.011481680006447939
MeanVar1,498.43725,498.43725,498.4675,0.030249999999966803,False,0.17025000000001,0.2004999999999768,1,0.541922222413231,498.452,0.01474999999999227,0.015499999999974534,33.0578512397057,0.011922708428433956
MeanVar1,498.63775,498.63775,498.66775,0.03000000000002956,False,0.16974999999996498,0.19974999999999454,1,0.5450622276850168,498.65250000000003,0.014750000000049113,0.015249999999980446,33.33333333330049,0.011922392826488711
MeanVar1,498.8375,498.8375,498.86725,0.02975000000003547,False,0.16974999999996498,0.19950000000000045,1,0.5180574527293951,498.85200000000003,0.014500000000055024,0.015249999999980446,33.61344537811119,0.011333324600304038
MeanVar1,499.037,499.037,499.06699999999995,0.029999999999972715,False,0.16950000000002774,0.19950000000000045,1,0.5261033200577849,499.05150000000003,0.014500000000055024,0.01549999999991769,33.33333333336365,0.011564064478158867
MeanVar1,499.2365,499.2365,499.26675,0.030250000000023647,False,0.1694999999999709,0.19974999999999454,1,0.5255881415941293,499.25125,0.014750000000049113,0.015499999999974534,33.05785123964358,0.011612331914706167
MeanVar1,499.43625,499.43625,499.4665,0.030250000000023647,False,0.1692499999999768,0.19950000000000045,1,0.5289297366592097,499.451,0.014750000000049113,0.015499999999974534,33.05785123964358,0.011691374493766025
MeanVar1,499.63575,499.63575,499.66675,0.03100000000000591,False,0.16925000000003365,0.20025000000003956,1,0.569940333068651,499.651,0.01525000000003729,0.015749999999968622,32.25806451612288,0.012745598991871013
MeanVar1,499.836,499.836,499.8665,0.03049999999996089,False,0.16900000000003956,0.19950000000000045,1,0.5444643555533275,499.851,0.014999999999986358,0.015499999999974534,32.78688524594368,0.01206488187625659
MeanVar1,500.0355,500.0355,500.066,0.03049999999996089,False,0.1685000000000514,0.19900000000001228,1,0.5290917936300195,500.0505,0.014999999999986358,0.015499999999974534,32.78688524594368,0.011762156062251887
MeanVar1,500.2345,500.2345,500.2655,0.03099999999994907,False,0.1685000000000514,0.19950000000000045,1,0.5360270427650218,500.24975,0.015249999999980446,0.015749999999968622,32.25806451618203,0.012044720477912442
MeanVar1,500.434,500.434,500.46525,0.03125,False,0.16775000000001228,0.19900000000001228,1,0.5407852568506024,500.4495,0.015499999999974534,0.015750000000025466,32.0,0.012199019541595664
MeanVar1,500.63300000000004,500.63300000000004,500.6645,0.031499999999937245,False,0.1672500000000241,0.19874999999996135,1,0.5451542657215868,500.64875,0.015749999999968622,0.015749999999968622,31.746031746094992,0.012378298927861641
MeanVar1,500.83175,500.83175,500.86425,0.032500000000027285,False,0.16749999999996135,0.19999999999998863,1,0.5673415218032233,500.84825,0.01650000000000773,0.016000000000019554,30.76923076920494,0.013150151508347408
MeanVar1,501.03175,501.03175,501.064,0.0322500000000332,False,0.1662499999999909,0.1985000000000241,1,0.5635357606426886,501.04825,0.01650000000000773,0.015750000000025466,31.007751937952577,0.012985665604440989
MeanVar1,501.23025,501.23025,501.2625,0.03224999999997635,False,0.16675000000003593,0.19900000000001228,1,0.5470116584753242,501.247,0.01675000000000182,0.015499999999974534,31.00775193800723,0.01267950630814406
MeanVar1,501.42925,501.42925,501.4615,0.03224999999997635,False,0.16674999999997908,0.19899999999995543,1,0.5497182775289764,501.446,0.01675000000000182,0.015499999999974534,31.00775193800723,0.012792792475558461
MeanVar1,501.62825,501.62825,501.66025,0.03200000000003911,False,0.16699999999997317,0.19900000000001228,1,0.5459076480131044,501.64475,0.01650000000000773,0.015500000000031378,31.24999999996181,0.012684413430249624
MeanVar1,501.82725,501.82725,501.85900000000004,0.03175000000004502,False,0.16674999999997908,0.1985000000000241,1,0.5399700504346716,501.843,0.015750000000025466,0.016000000000019554,31.496062992081324,0.012522280899715106
MeanVar1,502.02575,502.02575,502.0585,0.03274999999996453,False,0.16675000000003593,0.19950000000000045,1,0.5711071774196819,502.04200000000003,0.016250000000013642,0.016499999999950887,30.534351145071238,0.013467216653331851
MeanVar1,502.22525,502.22525,502.25725,0.031999999999982265,False,0.1672500000000241,0.19925000000000637,1,0.5526593454690251,502.24075,0.015499999999974534,0.01650000000000773,31.25000000001732,0.01274610495486195
MeanVar1,502.4245,502.4245,502.45525,0.03074999999995498,False,0.16849999999999454,0.19924999999994952,1,0.5318135047260437,502.43925,0.01474999999999227,0.01599999999996271,32.52032520329964,0.011885465584671764
MeanVar1,502.62375,502.62375,502.654,0.030250000000023647,False,0.1692499999999768,0.19950000000000045,1,0.5278551232130095,502.6385,0.014750000000049113,0.015499999999974534,33.05785123964358,0.01159409555199457
MeanVar1,502.82325,502.82325,502.85275,0.029500000000041382,False,0.16999999999995907,0.19950000000000045,1,0.5213626012469377,502.83775,0.014500000000055024,0.014999999999986358,33.89830508469821,0.011213599772236751
MeanVar1,503.02275,503.02275,503.05199999999996,0.02924999999999045,False,0.16975000000002183,0.19900000000001228,1,0.5205720093476087,503.03725000000003,0.014500000000055024,0.014749999999935426,34.18803418804535,0.01113194349502434
MeanVar1,503.22175,503.22175,503.2515,0.02975000000003547,False,0.1694999999999709,0.19925000000000637,1,0.5544552223311203,503.23650000000004,0.014750000000049113,0.014999999999986358,33.61344537811119,0.01196518552162777
MeanVar1,503.421,503.421,503.4505,0.02949999999998454,False,0.16900000000003956,0.1985000000000241,1,0.5300384694149172,503.4355,0.014499999999998181,0.014999999999986358,33.89830508476353,0.011466510680583946
MeanVar1,503.6195,503.6195,503.6495,0.029999999999972715,False,0.16775000000001228,0.197749999999985,1,0.5306683810102297,503.634,0.014499999999998181,0.015499999999974534,33.33333333336365,0.011655074002910897
MeanVar1,503.81725,503.81725,503.84825,0.03100000000000591,False,0.166499999999985,0.1974999999999909,1,0.5443395683727204,503.83275000000003,0.015500000000031378,0.015499999999974534,32.25806451612288,0.012225523479247222
MeanVar1,504.01475,504.01475,504.04675,0.031999999999982265,False,0.16625000000004775,0.19825000000003,1,0.5583109801386601,504.031,0.016250000000013642,0.015749999999968622,31.25000000001732,0.01279291237852117
MeanVar1,504.213,504.213,504.24525,0.03224999999997635,False,0.16599999999999682,0.19824999999997317,1,0.5581855531856997,504.22950000000003,0.01650000000000773,0.015749999999968622,31.00775193800723,0.012931128520225037
MeanVar1,504.41125,504.41125,504.444,0.03275000000002137,False,0.1652499999999577,0.19799999999997908,1,0.5923252903738498,504.428,0.01675000000000182,0.016000000000019554,30.534351145018242,0.013873499268201802
MeanVar1,504.60925,504.60925,504.6415,0.0322500000000332,False,0.1662499999999909,0.1985000000000241,1,0.5582610078528686,504.625,0.015750000000025466,0.01650000000000773,31.007751937952577,0.013026636751797431
MeanVar1,504.80775,504.80775,504.83875,0.03100000000000591,False,0.16775000000001228,0.1987500000000182,1,0.533120590552654,504.8225,0.01474999999999227,0.016250000000013642,32.25806451612288,0.012019319581123896
MeanVar1,505.0065,505.0065,505.03675,0.030249999999966803,False,0.16900000000003956,0.19925000000000637,1,0.5297790828041181,505.02125,0.01474999999999227,0.015499999999974534,33.0578512397057,0.011626899459543398
